city,rubric,name,lat,lon,rating,review_count
Санкт-Петербург,Рестораны,"Chelentano, ресторан",59.931897,30.345817,5.0,211
Санкт-Петербург,Рестораны,"Taste, ресторан",59.967839,30.276343,5.0,37
Санкт-Петербург,Рестораны,Smoke BBQ,59.963659,30.289115,5.0,115
Санкт-Петербург,Музеи,Музей-квартира художника И.И. Бродского,59.937635,30.329373,5.0,57
Санкт-Петербург,Музеи,Авторский стиль,59.958501,30.315498,5.0,205
Санкт-Петербург,Музеи,"Исаакиевский собор, государственный музей-памятник",59.933912,30.305704,5.0,4226
Санкт-Петербург,Музеи,"Пропавшие в кинохронике, музей",59.958586,30.31544,5.0,322
Санкт-Петербург,Музеи,Музей-фотосалон Карла Буллы,59.934341,30.336378,5.0,394
Санкт-Петербург,Музеи,"Русский Левша, музей микроминиатюры",59.935232,30.34091,5.0,151
Санкт-Петербург,Музеи,Малый Эрмитаж,59.941257,30.315755,5.0,105
Санкт-Петербург,Музеи,Нарвские Триумфальные ворота,59.900902,30.273841,4.9,222
Санкт-Петербург,Музеи,"Таврический дворец, центр истории парламентаризма",59.947707,30.375603,4.9,69
Санкт-Петербург,Музеи,"Дворец творчества юных, музей истории Аничкова дворца",59.932978,30.339789,4.9,40
Санкт-Петербург,Театры,"Буфф, Санкт-Петербургский государственный музыкально-драматический театр",59.931611,30.417311,4.9,329
Санкт-Петербург,Театры,"Летучая Мышь, бурлеск-кабаре",59.943645,30.324906,4.9,247
